ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Class
1573,15.83,2,10.12,5,8.33,0,2,3,0,0,0.0,0.0,33.33,0,B
1574,40.83,-1,21.25,12,5.0,4,-1,3,0,0,1813.33,0.0,33.33,0,B
1575,43.33,2,16.94,7,9.17,1,0,1,0,0,0.0,0.0,33.33,0,B
1576,31.67,1,20.94,1,7.5,0,8,0,0,0,0.0,0.0,43.33,0,B
1577,20.0,0,11.99,5,8.33,0,10,0,0,0,0.0,0.0,41.67,0,B
1578,26.67,4,19.88,0,10.83,0,3,0,0,0,0.0,0.0,41.67,0,B
1579,60.0,-1,17.36,1,7.5,6,-1,0,0,1,0.0,0.0,6.67,0,B
1580,21.67,2,21.73,1,7.5,1,5,1,0,0,0.0,0.0,41.67,0,A
1581,25.83,2,13.77,0,10.83,0,5,3,2,0,0.0,0.0,33.33,-1,B
1582,24.17,2,16.32,0,10.83,1,5,1,0,0,0.0,0.0,41.67,0,B
1583,32.5,2,10.48,1,7.5,2,0,0,0,0,8766.67,0.0,33.33,0,A
1584,40.0,1,5.33,1,7.5,1,8,1,0,0,0.0,0.0,41.67,0,B
1585,33.33,2,8.42,5,8.33,1,6,1,0,0,0.0,0.0,37.5,0,A
1586,42.5,2,5.78,5,8.33,2,1,4,0,0,0.0,0.0,37.5,32,B
1587,23.33,1,10.21,1,7.5,2,6,3,0,0,0.0,0.0,33.33,0,B
1588,18.33,2,13.77,1,7.5,0,1,3,0,1,0.0,0.0,16.67,0,B
1589,19.17,2,9.89,0,10.83,0,0,0,0,1,0.0,0.0,33.33,0,B
1590,54.17,2,16.87,5,8.33,1,11,1,0,0,0.0,0.0,13.33,0,B
1591,21.67,4,3.75,0,10.83,1,3,1,0,0,0.0,0.0,33.33,0,B
1592,16.67,-1,16.82,5,8.33,0,-1,3,0,0,879.17,0.0,41.67,0,B
1593,45.83,2,8.01,3,11.67,1,3,1,0,0,12520.0,0.0,41.67,-1,A
1594,31.67,1,26.22,0,10.83,1,4,1,0,0,0.0,0.0,8.33,0,B
1595,27.5,2,12.14,1,7.5,0,3,0,0,0,0.0,0.0,50.0,0,A
1596,27.5,4,9.75,1,7.5,1,0,2,0,1,0.0,0.0,50.0,0,B
1597,30.83,2,74.11,0,10.83,0,5,0,1,1,0.0,0.0,33.33,0,B
1598,15.83,2,14.37,2,5.83,0,9,3,0,0,0.0,0.0,50.0,0,B
1599,20.0,2,17.59,0,10.83,0,5,0,0,0,0.0,0.0,41.67,0,B
1600,25.0,2,2.21,2,5.83,1,6,1,0,0,0.0,0.0,37.5,0,B
1601,47.5,0,5.6,1,7.5,2,1,0,0,1,0.0,0.0,41.67,0,B
1602,18.33,0,14.56,5,8.33,0,3,3,0,1,0.0,0.0,16.67,0,B
1603,47.5,2,19.29,1,7.5,1,9,1,1,0,0.0,0.0,33.33,0,A
1604,38.33,0,22.28,1,7.5,1,10,1,0,0,0.0,0.0,33.33,0,B
1605,55.83,2,25.93,1,7.5,1,0,1,0,0,0.0,0.0,29.17,0,B
1606,29.17,-1,36.79,1,7.5,0,-1,4,1,1,0.0,0.0,33.33,0,B
1607,39.17,2,8.33,1,7.5,4,6,3,0,0,0.0,0.0,33.33,0,B
1608,32.5,2,30.88,12,5.0,1,6,1,0,0,0.0,0.0,33.33,0,B
1609,41.67,2,1.72,5,8.33,2,4,4,2,0,0.0,0.0,33.33,12,B
1610,48.33,1,17.22,15,6.67,2,5,0,0,1,0.0,0.0,43.33,0,B
1611,30.0,2,6.94,6,10.0,1,3,2,0,1,0.0,0.0,25.0,0,A
1612,37.5,2,3.78,3,11.67,1,3,1,0,0,0.0,0.0,30.0,8,A
1613,45.0,2,4.38,1,7.5,1,9,1,0,0,0.0,0.0,33.33,0,A
1614,21.67,2,13.11,0,10.83,0,0,3,0,0,0.0,0.0,25.0,0,B
1615,50.0,2,4.37,1,7.5,1,3,1,0,0,0.0,0.0,33.33,0,A
1616,38.33,2,30.13,10,12.5,1,3,1,0,0,83332.5,0.0,50.0,0,A
1617,21.67,2,25.31,5,8.33,1,1,2,0,1,0.0,0.0,29.17,0,B
1618,26.67,2,30.59,2,5.83,0,6,5,0,0,0.0,0.0,33.33,0,B
1619,31.67,4,8.75,1,7.5,1,7,1,0,0,0.0,0.0,33.33,0,B
1620,40.0,1,4.78,5,8.33,1,5,1,0,0,0.0,0.0,58.33,0,A
1621,36.67,1,14.62,1,7.5,1,1,1,0,0,0.0,1647.5,37.5,0,A
1622,30.83,2,5.72,1,7.5,0,4,3,2,1,0.0,0.0,33.33,12,B
1623,36.67,2,11.98,5,8.33,1,1,1,0,0,0.0,0.0,33.33,0,B
1624,25.83,2,14.29,1,7.5,0,4,0,4,1,0.0,0.0,29.17,0,B
1625,50.83,1,13.28,10,12.5,1,3,1,0,0,0.0,0.0,29.17,0,A
1626,42.5,2,10.26,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,B
1627,43.33,2,12.04,0,10.83,1,5,2,0,1,12520.0,0.0,50.0,0,A
1628,37.5,2,34.87,1,7.5,1,9,2,0,1,0.0,1450.0,33.33,0,B
1629,30.0,-1,16.35,6,10.0,1,-1,2,1,1,0.0,0.0,17.5,21,B
1630,32.5,2,26.74,2,5.83,1,4,1,0,0,2005.83,0.0,58.33,4,B
1631,55.83,4,21.08,1,7.5,2,4,0,0,1,0.0,0.0,20.0,0,B
1632,33.33,0,28.16,6,10.0,1,0,1,0,0,0.0,0.0,33.33,0,A
1633,22.5,2,10.4,11,2.5,0,8,0,0,0,0.0,0.0,29.17,4,B
1634,30.83,2,33.03,13,1.67,1,9,1,0,0,0.0,0.0,33.33,4,B
1635,47.5,2,14.32,5,8.33,1,1,1,0,0,0.0,0.0,41.67,0,A
1636,22.5,2,23.13,12,5.0,2,4,0,0,1,0.0,0.0,33.33,0,B
1637,23.33,2,7.3,1,7.5,0,5,0,0,1,1835.0,0.0,40.0,0,B
1638,28.33,5,14.31,0,10.83,1,3,1,0,0,0.0,0.0,50.0,0,A
1639,45.0,2,16.8,1,7.5,1,9,1,0,0,4315.0,0.0,41.67,0,A
1640,43.33,2,12.94,1,7.5,2,4,5,1,1,0.0,0.0,31.67,0,B
1641,35.0,2,23.2,0,10.83,1,3,1,0,0,0.0,0.0,37.5,0,A
1642,40.0,2,10.32,3,11.67,1,3,1,0,0,12520.0,0.0,33.33,0,A
1643,54.17,0,17.04,3,11.67,1,3,1,0,0,5428.33,0.0,29.17,0,A
1644,45.83,1,4.31,10,12.5,1,3,2,0,1,0.0,0.0,8.33,0,B
1645,59.17,5,10.89,1,7.5,1,0,2,0,1,0.0,0.0,16.67,0,A
1646,27.5,2,19.6,5,8.33,1,9,1,1,0,0.0,0.0,33.33,0,B
1647,25.0,2,3.18,1,7.5,1,5,1,0,0,0.0,0.0,33.33,0,B
1648,29.17,2,9.71,0,10.83,1,1,1,0,0,0.0,0.0,45.83,0,A
1649,49.17,2,11.67,12,5.0,2,0,0,1,1,0.0,0.0,33.33,0,B
1650,15.83,2,26.33,5,8.33,0,2,3,0,0,0.0,0.0,16.67,0,B
1651,30.0,1,11.07,4,4.17,1,6,1,0,0,0.0,0.0,25.0,0,B
1652,21.67,1,13.28,1,7.5,0,5,3,0,0,0.0,0.0,33.33,0,B
1653,28.33,4,16.5,1,7.5,1,11,1,0,0,0.0,0.0,33.33,0,B
1654,34.17,2,34.34,1,7.5,1,6,1,1,0,0.0,0.0,33.33,0,A
1655,36.67,2,9.79,0,10.83,1,3,1,0,0,12520.0,0.0,41.67,13,A
1656,21.67,-1,17.24,1,7.5,4,-1,4,0,1,0.0,0.0,33.33,0,B
1657,39.17,2,16.19,1,7.5,1,6,1,0,0,0.0,0.0,40.0,0,B
1658,15.0,2,17.47,5,8.33,0,5,3,0,0,0.0,0.0,13.33,0,B
1659,45.83,1,14.63,12,5.0,1,6,1,0,0,0.0,0.0,15.0,0,B
1660,40.83,4,8.73,1,7.5,1,6,1,0,0,0.0,1668.33,33.33,0,B
1661,36.67,2,8.98,0,10.83,1,1,1,0,0,0.0,0.0,33.33,0,A
1662,35.83,2,15.01,0,10.83,0,3,0,0,0,0.0,0.0,33.33,0,B
1663,51.67,2,22.26,8,3.33,1,11,1,0,0,0.0,0.0,33.33,1,B
1664,36.67,2,36.06,1,7.5,1,2,1,1,0,0.0,0.0,33.33,0,B
1665,32.5,-1,5.84,1,7.5,2,-1,4,0,1,0.0,0.0,33.33,0,B
1666,41.67,5,13.04,5,8.33,1,5,1,0,0,0.0,0.0,50.0,0,A
1667,29.17,2,8.79,2,5.83,0,5,0,0,0,0.0,0.0,37.5,0,B
1668,43.33,2,7.68,1,7.5,1,0,1,0,0,0.0,0.0,33.33,0,B
1669,38.33,2,8.13,10,12.5,1,3,1,0,0,0.0,0.0,50.0,0,A
1670,36.67,2,3.56,6,10.0,1,5,1,0,0,6406.67,0.0,33.33,0,A
1671,35.83,2,6.82,5,8.33,0,1,4,0,0,0.0,0.0,41.67,0,B
1672,42.5,2,9.84,8,3.33,1,6,1,0,0,2467.5,0.0,33.33,0,B
1673,16.67,2,14.66,5,8.33,0,5,3,0,0,0.0,0.0,16.67,0,B
1674,39.17,2,13.91,6,10.0,1,0,2,0,1,0.0,0.0,33.33,13,A
1675,35.83,2,3.09,3,11.67,2,1,4,0,0,0.0,0.0,41.67,0,B
1676,53.33,-1,13.7,1,7.5,1,-1,1,0,0,0.0,0.0,33.33,-1,A
1677,20.0,2,3.13,5,8.33,0,6,0,0,0,0.0,0.0,33.33,0,B
1678,22.5,3,10.42,5,8.33,1,6,1,0,0,0.0,0.0,41.67,0,B
1679,26.67,2,34.26,1,7.5,1,7,1,0,0,0.0,0.0,33.33,0,B
1680,30.83,2,13.57,1,7.5,2,4,4,0,1,0.0,0.0,10.0,0,B
1681,21.67,2,19.44,1,7.5,1,9,1,0,0,0.0,0.0,50.0,0,B
1682,35.83,2,14.35,0,10.83,1,1,1,0,0,83332.5,0.0,50.0,0,A
1683,41.67,2,11.44,1,7.5,1,9,2,0,1,0.0,0.0,33.33,0,B
1684,16.67,1,17.21,1,7.5,0,7,3,0,0,0.0,0.0,66.67,0,B
1685,30.83,2,15.35,1,7.5,1,1,1,0,0,0.0,1585.0,37.5,0,A
1686,35.83,2,3.22,1,7.5,0,4,0,1,1,0.0,0.0,37.5,0,B
1687,30.83,2,13.93,1,7.5,1,1,1,0,0,0.0,1572.5,41.67,0,A
1688,44.17,2,9.56,4,4.17,2,4,0,0,1,0.0,0.0,30.0,9,B
1689,36.67,2,11.82,9,13.33,1,3,1,0,0,0.0,0.0,33.33,0,A
1690,20.83,2,2.32,1,7.5,0,4,0,0,1,0.0,0.0,33.33,0,B
1691,14.17,2,8.45,2,5.83,0,0,3,0,1,879.17,0.0,16.67,0,B
1692,15.83,2,30.53,1,7.5,0,5,3,0,0,0.0,0.0,41.67,0,B
1693,44.17,0,22.92,1,7.5,1,1,2,0,1,12520.0,0.0,33.33,0,A
1694,36.67,2,12.33,5,8.33,1,5,1,0,0,0.0,0.0,41.67,0,B
1695,42.5,2,33.8,1,7.5,1,9,1,1,0,0.0,1585.0,33.33,0,A
1696,40.83,2,2.62,1,7.5,1,1,2,0,1,0.0,0.0,35.83,0,B
1697,29.17,2,10.06,5,8.33,1,2,1,0,0,0.0,0.0,33.33,0,B
1698,36.67,2,16.49,1,7.5,2,6,0,0,0,0.0,0.0,37.5,0,B
1699,45.0,2,14.48,3,11.67,1,3,1,0,0,0.0,0.0,50.0,0,B
1700,30.83,2,20.9,5,8.33,2,0,4,1,1,0.0,0.0,29.17,0,B
1701,15.0,2,3.76,5,8.33,0,4,3,0,1,0.0,0.0,12.5,0,B
1702,20.0,2,21.73,5,8.33,1,2,1,0,0,0.0,0.0,33.33,0,B
1703,24.17,2,9.12,1,7.5,2,6,0,0,1,0.0,0.0,41.67,0,B
1704,18.33,-1,30.63,5,8.33,2,-1,0,0,1,0.0,0.0,29.17,0,B
1705,29.17,2,13.74,1,7.5,0,9,0,0,0,0.0,0.0,33.33,0,B
1706,46.67,2,15.26,1,7.5,1,6,1,0,0,0.0,0.0,40.0,0,A
1707,26.67,-1,12.93,8,3.33,6,-1,0,0,1,0.0,0.0,33.33,0,B
1708,20.0,2,5.47,0,10.83,0,9,0,2,0,0.0,0.0,37.5,27,B
1709,35.83,2,16.42,3,11.67,1,1,1,0,0,0.0,1585.0,33.33,0,A
1710,60.83,2,21.77,1,7.5,6,5,5,0,1,0.0,0.0,12.5,0,B
1711,39.17,3,13.69,5,8.33,1,6,1,0,0,0.0,0.0,33.33,-1,B
1712,40.83,2,8.58,15,6.67,1,9,1,0,0,0.0,0.0,32.5,0,B
1713,31.67,2,12.76,0,10.83,1,5,1,0,0,0.0,0.0,33.33,0,A
1714,25.83,2,12.1,1,7.5,1,9,1,1,0,0.0,0.0,33.33,0,B
1715,32.5,2,1.62,5,8.33,2,0,4,3,1,0.0,0.0,33.33,0,B
1716,35.0,2,15.53,0,10.83,2,0,0,0,1,0.0,0.0,33.33,0,B
1717,34.17,2,19.04,3,11.67,1,3,1,2,0,0.0,0.0,37.5,27,A
1718,29.17,2,2.47,0,10.83,1,5,1,0,0,0.0,0.0,37.5,0,A
1719,31.67,2,15.23,1,7.5,1,7,1,0,0,0.0,0.0,37.5,0,B
1720,25.83,2,29.9,1,7.5,2,0,0,0,1,0.0,0.0,33.33,0,B
1721,42.5,4,8.23,1,7.5,1,11,1,0,0,0.0,0.0,58.33,0,B
1722,31.67,2,7.05,0,10.83,2,5,0,0,0,0.0,0.0,40.0,0,A
1723,33.33,4,17.83,5,8.33,1,1,1,0,0,0.0,0.0,35.0,0,A
1724,17.5,2,4.7,1,7.5,0,4,0,0,1,0.0,0.0,25.0,0,B
1725,36.67,2,24.71,5,8.33,2,6,0,0,0,0.0,0.0,33.33,0,B
1726,45.83,2,16.2,1,7.5,1,6,1,0,0,0.0,0.0,33.33,0,A
1727,24.17,2,20.14,1,7.5,2,5,0,0,0,0.0,0.0,37.5,0,B
1728,40.83,2,15.15,3,11.67,1,3,2,0,1,0.0,0.0,41.67,0,A
1729,25.83,2,6.32,7,9.17,1,4,1,0,0,0.0,0.0,35.0,0,B
1730,20.0,2,14.66,3,11.67,0,1,3,0,0,5707.5,0.0,75.0,0,B
1731,38.33,2,4.6,5,8.33,0,1,0,1,0,0.0,0.0,33.33,0,B
1732,21.67,2,25.57,1,7.5,0,5,0,1,0,0.0,0.0,33.33,0,B
1733,29.17,2,19.52,0,10.83,0,4,0,0,0,0.0,0.0,31.67,0,B
1734,22.5,2,30.74,7,9.17,0,5,0,0,0,0.0,0.0,41.67,0,B
1735,53.33,1,10.99,0,10.83,1,1,1,0,0,12520.0,0.0,29.17,0,A
1736,21.67,2,23.97,0,10.83,0,6,5,0,0,0.0,0.0,33.33,0,B
1737,17.5,2,2.65,1,7.5,0,4,0,0,1,0.0,1432.5,13.33,0,B
1738,37.5,2,14.87,0,10.83,2,4,0,0,0,0.0,0.0,37.5,-1,A
1739,47.5,4,4.25,1,7.5,1,7,1,0,0,0.0,0.0,60.0,0,B
1740,25.0,2,9.6,0,10.83,1,0,1,0,0,0.0,0.0,33.33,0,A
1741,37.5,2,8.05,2,5.83,1,4,2,0,1,0.0,0.0,26.67,0,B
1742,41.67,2,16.03,8,3.33,2,6,0,0,1,0.0,0.0,25.0,0,B
1743,31.67,2,13.59,0,10.83,0,0,3,0,1,0.0,0.0,33.33,0,B
1744,35.83,1,15.75,5,8.33,1,6,1,0,0,0.0,0.0,50.0,0,B
1745,35.0,2,14.84,5,8.33,6,1,0,0,1,0.0,0.0,45.83,0,B
1746,26.67,2,40.43,0,10.83,0,3,3,0,0,0.0,0.0,33.33,0,B
1747,16.67,2,12.6,1,7.5,0,0,0,0,1,0.0,0.0,33.33,0,B
1748,22.5,2,17.86,1,7.5,0,4,0,0,1,0.0,0.0,29.17,0,B
1749,37.5,2,8.07,2,5.83,6,0,4,0,1,0.0,0.0,33.33,0,B
1750,33.33,2,18.31,1,7.5,0,9,0,0,1,0.0,0.0,33.33,0,B
1751,31.67,2,24.8,1,7.5,2,7,0,0,0,0.0,0.0,50.0,0,B
1752,30.83,2,28.46,1,7.5,2,0,4,0,1,0.0,0.0,33.33,0,B
1753,50.0,2,8.7,12,5.0,2,9,0,0,1,0.0,0.0,33.33,0,B
1754,44.17,1,15.98,1,7.5,1,1,1,1,0,0.0,0.0,37.5,0,A
1755,20.83,2,13.78,0,10.83,1,1,3,0,1,0.0,0.0,33.33,0,B
1756,39.17,1,13.26,0,10.83,2,1,0,2,0,0.0,0.0,50.0,28,B
1757,33.33,1,2.77,1,7.5,0,8,0,0,0,0.0,0.0,58.33,0,B
1758,42.5,-1,13.65,1,7.5,1,-1,1,0,0,0.0,0.0,33.33,0,B
1759,15.83,2,16.07,5,8.33,0,4,3,0,1,0.0,0.0,8.33,0,B
1760,35.0,2,20.5,5,8.33,1,3,2,0,1,0.0,0.0,41.67,0,A
1761,54.17,-1,21.66,1,7.5,1,-1,1,0,0,0.0,0.0,33.33,0,B
1762,34.17,2,13.46,0,10.83,2,0,4,0,1,0.0,0.0,33.33,0,B
1763,23.33,2,17.57,12,5.0,0,9,3,1,0,0.0,0.0,37.5,0,B
1764,38.33,2,10.9,3,11.67,2,1,0,0,1,23190.0,0.0,41.67,0,A
1765,40.83,2,13.01,0,10.83,1,3,2,0,1,83332.5,0.0,16.67,0,A
1766,20.0,2,18.59,1,7.5,0,2,5,1,0,0.0,0.0,33.33,0,B
1767,26.67,2,15.92,2,5.83,1,9,1,0,0,0.0,0.0,33.33,0,B
1768,59.17,2,8.56,1,7.5,1,11,1,0,0,5639.17,0.0,16.67,0,B
1769,21.67,2,13.62,5,8.33,1,10,1,0,0,2585.83,0.0,33.33,0,A
1770,24.17,2,4.25,1,7.5,3,11,0,0,0,0.0,0.0,33.33,0,B
1771,41.67,2,13.95,5,8.33,1,1,1,0,0,83332.5,0.0,41.67,0,A
1772,42.5,2,9.78,7,9.17,1,6,1,0,0,2585.83,0.0,41.67,0,A
1773,14.17,-1,12.92,12,5.0,0,-1,3,0,1,0.0,0.0,16.67,0,B
1774,40.83,2,13.82,1,7.5,1,4,2,1,1,0.0,0.0,33.33,0,A
1775,25.83,2,23.48,12,5.0,1,9,1,0,0,0.0,0.0,33.33,0,B
1776,19.17,2,16.89,2,5.83,1,9,1,0,0,0.0,0.0,33.33,0,B
1777,49.17,4,12.02,1,7.5,6,8,4,0,0,0.0,1949.17,33.33,0,B
1778,14.17,-1,18.59,12,5.0,0,-1,3,0,0,0.0,0.0,25.0,0,B
1779,35.83,2,15.78,5,8.33,1,5,1,0,0,6406.67,0.0,33.33,0,A
1780,31.67,2,2.53,0,10.83,1,5,1,0,0,6081.67,0.0,33.33,0,A
1781,30.83,2,22.22,1,7.5,1,1,1,0,0,0.0,0.0,33.33,0,B
1782,24.17,2,14.94,12,5.0,0,4,3,0,0,0.0,0.0,33.33,0,B
1783,32.5,2,19.41,0,10.83,1,1,1,0,0,0.0,0.0,41.67,0,A
1784,25.83,2,1.57,6,10.0,0,0,0,0,0,1835.0,0.0,31.67,0,B
1785,35.0,4,27.65,0,10.83,3,3,0,0,1,7178.33,0.0,37.5,0,A
1786,29.17,4,8.41,3,11.67,1,3,2,0,1,0.0,0.0,29.17,0,A
1787,32.5,2,6.46,3,11.67,1,1,1,2,0,12520.0,0.0,33.33,0,A
1788,33.33,2,10.99,6,10.0,2,0,4,0,1,0.0,0.0,33.33,0,B
1789,55.0,2,11.62,11,2.5,3,2,4,0,1,0.0,0.0,33.33,6,B
1790,25.0,3,15.35,4,4.17,1,10,1,0,0,0.0,0.0,33.33,0,B
1791,35.83,2,4.67,6,10.0,2,6,0,0,0,0.0,0.0,33.33,0,B
1792,39.17,2,14.51,4,4.17,0,4,4,0,1,0.0,0.0,41.67,0,B
1793,37.5,2,13.52,3,11.67,0,0,0,2,1,0.0,0.0,33.33,12,B
1794,25.83,2,4.32,5,8.33,1,9,1,1,0,0.0,0.0,33.33,33,B
1795,27.5,2,12.64,1,7.5,1,5,1,0,0,2585.83,0.0,33.33,0,A
1796,26.67,2,2.9,0,10.83,0,0,0,0,0,0.0,0.0,33.33,0,B
1797,23.33,2,34.96,6,10.0,1,2,1,1,0,0.0,0.0,33.33,0,B
1798,41.67,3,13.0,1,7.5,1,0,1,0,0,0.0,0.0,33.33,0,A
1799,52.5,2,12.31,8,3.33,2,5,0,0,1,0.0,0.0,33.33,0,B
1800,23.33,2,15.2,0,10.83,1,0,1,0,0,0.0,0.0,33.33,0,B
1801,31.67,2,16.66,5,8.33,6,0,4,1,1,0.0,0.0,33.33,0,B
1802,43.33,2,7.1,1,7.5,2,4,0,0,1,0.0,0.0,31.67,0,B
1803,31.67,5,9.19,10,12.5,1,3,1,2,0,0.0,0.0,33.33,0,A
1804,34.17,2,8.73,1,7.5,0,1,0,0,0,1811.67,0.0,33.33,0,B
1805,41.67,0,17.2,3,11.67,0,3,0,0,0,0.0,0.0,31.67,0,B
1806,49.17,2,14.95,2,5.83,1,9,1,0,0,0.0,0.0,33.33,0,B
1807,26.67,2,16.72,1,7.5,1,5,1,0,0,0.0,0.0,40.83,0,B
1808,60.83,4,18.96,8,3.33,1,11,1,0,0,1856.67,0.0,8.33,0,B
1809,43.33,5,8.22,1,7.5,2,1,4,0,0,0.0,0.0,31.67,0,B
1810,47.5,2,9.32,1,7.5,1,1,1,0,0,0.0,0.0,50.0,0,B
1811,29.17,2,14.97,7,9.17,1,1,1,0,0,6081.67,0.0,41.67,0,A
1812,42.5,2,13.34,0,10.83,1,7,1,0,0,0.0,0.0,46.67,0,A
1813,18.33,2,25.38,2,5.83,6,5,3,1,1,0.0,0.0,29.17,0,B
1814,40.83,2,15.33,1,7.5,1,5,1,0,0,0.0,0.0,33.33,0,A
1815,18.33,2,21.75,1,7.5,0,2,3,1,0,0.0,0.0,33.33,0,B
1816,38.33,4,2.95,1,7.5,1,6,1,0,0,0.0,1585.0,33.33,0,B
1817,40.0,2,16.26,1,7.5,2,6,4,0,1,0.0,0.0,33.33,0,B
1818,43.33,2,15.09,1,7.5,1,6,1,0,0,0.0,0.0,33.33,-1,B
1819,35.83,0,16.78,0,10.83,1,0,1,0,0,0.0,0.0,41.67,0,A
1820,20.83,2,22.96,8,3.33,1,2,1,0,0,0.0,0.0,33.33,4,B
1821,25.83,2,27.06,8,3.33,0,6,0,0,0,0.0,0.0,33.33,0,B
1822,15.83,2,34.05,5,8.33,0,5,3,0,0,0.0,0.0,30.0,0,B
1823,15.83,-1,21.44,5,8.33,0,-1,3,0,0,0.0,0.0,37.5,0,B
1824,42.5,2,12.94,1,7.5,1,7,1,0,0,0.0,0.0,70.0,0,A
1825,42.5,2,18.03,0,10.83,2,1,4,0,0,0.0,0.0,33.33,0,A
1826,18.33,1,16.52,1,7.5,0,3,4,0,1,83332.5,0.0,33.33,23,A
1827,30.83,4,9.68,1,7.5,2,0,4,1,1,0.0,0.0,29.17,0,B
1828,15.83,2,23.32,5,8.33,0,5,3,0,1,0.0,0.0,25.0,0,B
1829,37.5,2,15.62,1,7.5,2,7,4,0,1,0.0,0.0,45.83,0,B
1830,17.5,0,11.62,5,8.33,0,4,3,0,0,0.0,0.0,8.33,0,B
1831,43.33,2,16.18,1,7.5,6,5,0,0,1,0.0,0.0,33.33,0,B
1832,38.33,4,22.2,5,8.33,1,3,1,0,0,0.0,0.0,20.0,0,B
1833,35.0,0,17.87,3,11.67,2,3,0,0,1,0.0,0.0,31.67,0,B
1834,46.67,2,21.26,1,7.5,0,6,0,0,0,0.0,0.0,33.33,0,B
1835,19.17,2,5.23,1,7.5,0,0,0,0,1,0.0,0.0,33.33,0,B
1836,48.33,2,25.41,3,11.67,1,5,1,0,0,0.0,0.0,33.33,0,B
1837,58.33,2,2.5,1,7.5,1,8,1,0,0,0.0,0.0,25.0,0,B
1838,25.0,2,20.06,5,8.33,2,0,4,0,0,0.0,0.0,33.33,0,B
1839,37.5,2,27.52,0,10.83,1,0,1,2,0,0.0,0.0,33.33,12,B
1840,19.17,2,18.58,5,8.33,0,6,0,0,0,0.0,0.0,36.67,0,B
1841,28.33,4,5.08,5,8.33,1,7,1,0,0,0.0,1315.83,33.33,0,B
1842,31.67,2,2.57,0,10.83,1,6,2,0,1,0.0,0.0,33.33,0,B
1843,20.0,2,13.44,7,9.17,1,6,1,0,0,0.0,0.0,33.33,0,B
1844,44.17,2,9.9,8,3.33,0,7,0,3,0,0.0,0.0,33.33,0,B
1845,37.5,3,22.24,1,7.5,0,7,0,1,0,2770.83,0.0,33.33,0,B
1846,17.5,-1,13.32,5,8.33,0,-1,3,0,1,0.0,0.0,33.33,0,B
1847,17.5,2,43.82,5,8.33,0,4,3,0,1,0.0,0.0,33.33,6,B
1848,28.33,2,19.39,0,10.83,0,3,0,0,1,0.0,0.0,33.33,0,B
1849,26.67,5,19.92,1,7.5,1,6,1,0,0,4315.0,0.0,37.5,0,A
1850,17.5,2,10.73,1,7.5,1,2,1,0,0,0.0,0.0,33.33,0,B
1851,52.5,-1,18.87,3,11.67,1,-1,1,0,0,0.0,0.0,25.0,0,B
1852,19.17,2,12.76,4,4.17,0,2,3,1,0,0.0,0.0,30.0,0,B
1853,23.33,2,19.28,0,10.83,2,6,4,0,0,0.0,0.0,41.67,0,B
1854,24.17,1,18.71,1,7.5,0,7,4,1,0,0.0,0.0,37.5,0,B
1855,20.83,4,15.47,0,10.83,0,3,3,0,1,0.0,0.0,33.33,0,B
1856,36.67,0,4.48,3,11.67,0,3,0,0,1,0.0,0.0,50.0,0,B
1857,15.0,2,12.42,1,7.5,0,4,3,0,1,0.0,0.0,6.67,0,B
1858,21.67,2,12.49,1,7.5,0,4,3,0,0,0.0,0.0,20.0,0,B
1859,39.17,4,13.93,6,10.0,1,0,2,0,1,0.0,0.0,29.17,0,A
1860,19.17,2,19.48,1,7.5,2,5,0,0,0,0.0,0.0,33.33,0,B
1861,38.33,2,11.31,5,8.33,1,9,1,0,0,0.0,0.0,33.33,0,B
1862,50.83,4,7.77,0,10.83,1,1,1,0,0,4315.0,0.0,41.67,0,A
1863,20.83,2,14.37,1,7.5,0,6,5,0,0,0.0,0.0,33.33,0,B
1864,31.67,4,5.89,1,7.5,1,11,1,2,0,0.0,0.0,45.0,0,A
1865,50.0,-1,31.44,0,10.83,3,-1,4,1,1,0.0,0.0,12.5,0,B
1866,19.17,2,19.19,5,8.33,0,4,0,0,0,0.0,0.0,16.67,0,B
1867,30.0,3,10.49,1,7.5,2,0,0,0,1,0.0,0.0,40.0,0,B
1868,38.33,2,15.24,4,4.17,2,4,0,0,0,0.0,0.0,20.83,0,B
1869,26.67,1,24.28,0,10.83,1,3,1,0,0,0.0,0.0,37.5,0,A
1870,33.33,2,14.13,12,5.0,1,7,1,0,0,0.0,0.0,33.33,0,B
1871,25.83,2,18.46,1,7.5,0,0,3,1,0,0.0,0.0,33.33,0,B
1872,25.83,2,12.85,5,8.33,1,1,1,0,0,0.0,0.0,54.17,0,A
1873,26.67,0,13.93,0,10.83,0,0,0,0,0,0.0,0.0,30.83,0,B
1874,17.5,2,10.28,5,8.33,0,4,3,0,0,0.0,0.0,8.33,0,B
1875,52.5,2,14.17,5,8.33,1,5,1,1,0,0.0,0.0,33.33,0,A
1876,36.67,2,11.78,5,8.33,4,1,0,0,0,0.0,0.0,37.5,0,A
1877,35.0,1,16.4,0,10.83,1,5,1,0,0,0.0,0.0,50.0,0,B
1878,19.17,-1,1.87,0,10.83,0,-1,3,0,0,0.0,0.0,29.17,0,B
1879,25.0,2,32.49,5,8.33,2,0,0,0,1,0.0,0.0,37.5,0,B
1880,20.0,2,22.97,1,7.5,0,4,4,0,0,0.0,0.0,33.33,24,B
